12.0,7574.0
7574.0,201.0
7574.0,12.0
201.0,7574.0
201.0,1577.0
1577.0,3.0
1577.0,201.0
3.0,1577.0
3.0,15201.0
15201.0,333.0
15201.0,3.0
333.0,1775.0
333.0,15201.0
1775.0,333.0
1775.0,7089.0
7089.0,1775.0
7089.0,4861.0
4861.0,345.0
4861.0,7089.0
345.0,765.0
345.0,4861.0
765.0,161.0
765.0,345.0
161.0,765.0
161.0,407.0
407.0,5691.0
407.0,161.0
5691.0,407.0
5691.0,756.0
756.0,2.0
756.0,5691.0
2.0,756.0
2.0,4106.0
4106.0,2.0
4106.0,1132.0
1132.0,4332.0
1132.0,4106.0
4332.0,1132.0
4332.0,1537.0
1537.0,3.0
1537.0,4332.0
3.0,568.0
3.0,1537.0
568.0,8118.0
568.0,3.0
8118.0,99.0
8118.0,568.0
99.0,5234.0
99.0,8118.0
5234.0,11.0
5234.0,99.0
11.0,52.0
11.0,5234.0
52.0,11.0
52.0,1408.0
1408.0,687.0
1408.0,52.0
687.0,1408.0
687.0,19.0
19.0,687.0
19.0,154.0
154.0,19.0
154.0,27.0
27.0,154.0
27.0,11.0
11.0,27.0
11.0,156.0
156.0,7089.0
156.0,11.0
7089.0,156.0
7089.0,37.0
37.0,7089.0
37.0,2034.0
2034.0,37.0
2034.0,1424.0
1424.0,8175.0
1424.0,2034.0
8175.0,1424.0
8175.0,2.0
2.0,154.0
2.0,8175.0
154.0,2.0
154.0,47.0
47.0,154.0
47.0,694.0
694.0,47.0
694.0,7.0
7.0,694.0
7.0,32.0
32.0,6.0
32.0,7.0
6.0,4149.0
6.0,32.0
4149.0,247.0
4149.0,6.0
247.0,4149.0
247.0,372.0
79.0,949.0
79.0,311.0
311.0,79.0
311.0,31.0
31.0,311.0
31.0,4779.0
4779.0,31.0
4779.0,372.0
372.0,508.0
372.0,4779.0
508.0,140.0
508.0,372.0
140.0,2313.0
140.0,508.0
2313.0,140.0
2313.0,3554.0
3554.0,365.0
3554.0,2313.0
365.0,3554.0
365.0,24.0
24.0,365.0
24.0,1822.0
1822.0,7.0
1822.0,24.0
7.0,1903.0
7.0,1822.0
1903.0,7.0
1903.0,60.0
60.0,1903.0
60.0,11.0
11.0,37.0
11.0,60.0
37.0,11.0
37.0,8400.0
8400.0,79.0
8400.0,37.0
79.0,8400.0
79.0,311.0
311.0,79.0
311.0,6.0
6.0,247.0
6.0,311.0
247.0,372.0
247.0,6.0
372.0,508.0
372.0,247.0
508.0,32.0
508.0,372.0
32.0,508.0
32.0,754.0
754.0,32.0
754.0,79.0
79.0,754.0
79.0,1733.0
1733.0,3.0
1733.0,79.0
3.0,1733.0
3.0,8041.0
8041.0,3.0
8041.0,24173.0
24173.0,8041.0
24173.0,3.0
3.0,24173.0
3.0,276.0
276.0,1694.0
276.0,3.0
1694.0,20.0
1694.0,276.0
20.0,152.0
20.0,1694.0
152.0,20.0
152.0,1033.0
1033.0,152.0
1033.0,96.0
96.0,1033.0
96.0,225.0
225.0,96.0
225.0,372.0
372.0,225.0
372.0,18.0
18.0,1814.0
18.0,372.0
1814.0,18.0
1814.0,25.0
25.0,1814.0
25.0,4779.0
4779.0,1557.0
4779.0,25.0
1557.0,4779.0
1557.0,52.0
52.0,8119.0
52.0,1557.0
8119.0,1466.0
8119.0,52.0
1466.0,8119.0
1466.0,24173.0
24173.0,1466.0
24173.0,3.0
3.0,24173.0
3.0,12744.0
12744.0,3.0
12744.0,5.0
5.0,6131.0
5.0,12744.0
6131.0,20.0
6131.0,5.0
20.0,6131.0
20.0,4188.0
4188.0,20.0
4188.0,21149.0
21149.0,2428.0
21149.0,4188.0
2428.0,40.0
2428.0,21149.0
40.0,16456.0
40.0,2428.0
16456.0,3.0
16456.0,40.0
3.0,7240.0
3.0,16456.0
7240.0,3.0
7240.0,862.0
862.0,2.0
862.0,7240.0
2.0,1194.0
2.0,862.0
1194.0,2.0
1194.0,10208.0
15069.0,29.0
15069.0,188.0
188.0,3.0
188.0,15069.0
3.0,188.0
3.0,49.0
49.0,3.0
49.0,1124.0
1124.0,913.0
1124.0,49.0
913.0,7.0
913.0,1124.0
7.0,913.0
7.0,1050.0
1050.0,7.0
1050.0,468.0
468.0,1050.0
468.0,12298.0
12298.0,7089.0
12298.0,468.0
7089.0,134.0
7089.0,12298.0
134.0,1.0
134.0,7089.0
1.0,1.0
1.0,134.0
1.0,1.0
1.0,11065.0
11065.0,3056.0
11065.0,1.0
3056.0,11065.0
3056.0,3.0
3.0,12061.0
3.0,3056.0
12061.0,735.0
12061.0,3.0
735.0,12061.0
735.0,4779.0
4779.0,6599.0
4779.0,735.0
6599.0,4779.0
6599.0,5.0
5.0,6599.0
5.0,14623.0
14623.0,28.0
14623.0,5.0
28.0,14623.0
28.0,451.0
451.0,28.0
451.0,486.0
486.0,24173.0
486.0,451.0
24173.0,199.0
24173.0,486.0
199.0,296.0
199.0,24173.0
296.0,949.0
296.0,199.0
949.0,296.0
949.0,5.0
5.0,949.0
5.0,20028.0
20028.0,5.0
20028.0,20301.0
20301.0,20028.0
20301.0,2.0
2.0,20301.0
2.0,0.0
0.0,2.0
0.0,301.0
301.0,0.0
301.0,7.0
7.0,301.0
7.0,24173.0
24173.0,7.0
24173.0,20301.0
20301.0,24173.0
20301.0,16457.0
16457.0,1.0
16457.0,20301.0
1.0,16457.0
1.0,30107.0
30107.0,2.0
30107.0,1.0
2.0,30107.0
2.0,1.0
1.0,2.0
1.0,94.0
94.0,45.0
94.0,1.0
45.0,3833.0
45.0,94.0
3833.0,45.0
3833.0,3.0
3.0,3833.0
3.0,0.0
0.0,3.0
0.0,3.0
3.0,0.0
3.0,3808.0
3808.0,3.0
3808.0,1.0
1.0,3808.0
1.0,3413.0
3413.0,1.0
3413.0,2.0
2.0,1.0
2.0,3413.0
1.0,1777.0
1.0,2.0
1777.0,188.0
1777.0,1.0
188.0,1777.0
188.0,2.0
2.0,1.0
2.0,188.0
1.0,626.0
1.0,2.0
626.0,1.0
626.0,1.0
1.0,626.0
1.0,13142.0
13142.0,2.0
13142.0,1.0
2.0,4.0
2.0,13142.0
4.0,22.0
4.0,2.0
285.0,123.0
285.0,26.0
26.0,244.0
26.0,285.0
244.0,26.0
244.0,233.0
233.0,7.0
233.0,244.0
7.0,32.0
7.0,233.0
32.0,7.0
32.0,437.0
437.0,32.0
437.0,26185.0
26185.0,437.0
26185.0,2.0
2.0,174.0
2.0,26185.0
174.0,2.0
174.0,5234.0
5234.0,7700.0
5234.0,174.0
7700.0,5234.0
7700.0,2535.0
2535.0,7700.0
2535.0,5.0
5.0,2535.0
5.0,30.0
30.0,96.0
30.0,5.0
96.0,2.0
96.0,30.0
2.0,290.0
2.0,96.0
290.0,2.0
290.0,603.0
603.0,4309.0
603.0,290.0
4309.0,20.0
4309.0,603.0
20.0,4309.0
20.0,1.0
1.0,13142.0
1.0,20.0
13142.0,16457.0
13142.0,1.0
16457.0,50.0
16457.0,13142.0
50.0,16457.0
50.0,188.0
188.0,118.0
188.0,50.0
118.0,47.0
118.0,188.0
47.0,118.0
47.0,360.0
360.0,47.0
360.0,20.0
20.0,360.0
20.0,1.0
1.0,385.0
1.0,20.0
385.0,243.0
385.0,1.0
243.0,97.0
243.0,385.0
97.0,32.0
97.0,243.0
32.0,97.0
32.0,5235.0
5235.0,35.0
5235.0,32.0
35.0,5235.0
35.0,332.0
332.0,35.0
332.0,2724.0
2724.0,19.0
2724.0,332.0
19.0,2724.0
19.0,1.0
1.0,19.0
1.0,839.0
839.0,1.0
839.0,1377.0
1377.0,839.0
1377.0,28.0
28.0,33.0
28.0,1377.0
33.0,28.0
33.0,8762.0
8762.0,33.0
8762.0,47.0
47.0,6471.0
47.0,8762.0
6471.0,47.0
6471.0,35.0
35.0,3244.0
35.0,6471.0
3244.0,35.0
3244.0,1.0
1.0,27350.0
1.0,3244.0
27350.0,29.0
27350.0,1.0
29.0,552.0
29.0,27350.0
552.0,29.0
552.0,42433.0
42433.0,552.0
42433.0,40.0
40.0,42433.0
40.0,31.0
31.0,40.0
31.0,128.0
128.0,0.0
128.0,31.0
0.0,128.0
0.0,436.0
436.0,0.0
436.0,85.0
85.0,1.0
85.0,436.0
1.0,65.0
1.0,85.0
65.0,2.0
65.0,1.0
2.0,65.0
2.0,1.0
84.0,3.0
84.0,463.0
3.0,84.0
3.0,26.0
26.0,3.0
26.0,233.0
233.0,19.0
233.0,26.0
19.0,48.0
19.0,233.0
48.0,12.0
48.0,19.0
12.0,48.0
12.0,26185.0
26185.0,2.0
26185.0,12.0
2.0,26185.0
2.0,174.0
174.0,5234.0
174.0,2.0
5234.0,174.0
5234.0,5.0
5.0,1.0
5.0,5234.0
1.0,5.0
1.0,174.0
174.0,840.0
174.0,1.0
840.0,174.0
840.0,1.0
1.0,46.0
1.0,840.0
46.0,1.0
46.0,7.0
7.0,46.0
7.0,90.0
90.0,1.0
90.0,7.0
1.0,90.0
1.0,195.0
195.0,7.0
195.0,1.0
7.0,1015.0
7.0,195.0
1015.0,1044.0
1015.0,7.0
1044.0,43.0
1044.0,1015.0
43.0,70.0
43.0,1044.0
70.0,43.0
70.0,4862.0
4862.0,70.0
4862.0,18.0
18.0,937.0
18.0,4862.0
937.0,18.0
937.0,14921.0
14921.0,4572.0
14921.0,937.0
4572.0,165.0
4572.0,14921.0
165.0,0.0
165.0,4572.0
0.0,5.0
0.0,165.0
5.0,0.0
5.0,30.0
30.0,40562.0
30.0,5.0
40562.0,11816.0
40562.0,30.0
11816.0,22893.0
11816.0,40562.0
22893.0,260.0
22893.0,11816.0
260.0,22893.0
260.0,1226.0
1226.0,0.0
1226.0,260.0
0.0,1226.0
0.0,0.0
0.0,0.0
0.0,4.0
4.0,0.0
4.0,23.0
23.0,4.0
23.0,8.0
8.0,17.0
8.0,23.0
17.0,8.0
17.0,100.0
100.0,17.0
100.0,36.0
36.0,629.0
36.0,100.0
629.0,36.0
629.0,1.0
1.0,629.0
1.0,2663.0
2663.0,64.0
2663.0,1.0
64.0,2663.0
64.0,372.0
372.0,64.0
372.0,34.0
34.0,372.0
34.0,49.0
49.0,76.0
49.0,34.0
76.0,49.0
76.0,94.0
94.0,688.0
94.0,76.0
688.0,14778.0
688.0,94.0
14778.0,688.0
14778.0,4045.0
4045.0,29.0
4045.0,14778.0
29.0,818.0
29.0,4045.0
818.0,918.0
818.0,29.0
918.0,12.0
918.0,818.0
12.0,102.0
12.0,918.0
2535.0,363.0
2535.0,11065.0
363.0,2535.0
363.0,6.0
6.0,6055.0
6.0,363.0
6055.0,6.0
6055.0,3.0
3.0,6055.0
3.0,663.0
663.0,3.0
663.0,5.0
5.0,1.0
5.0,663.0
1.0,64.0
1.0,5.0
64.0,1.0
64.0,702.0
702.0,436.0
702.0,64.0
436.0,702.0
436.0,41.0
41.0,436.0
41.0,4219.0
4219.0,41.0
4219.0,1290.0
1290.0,20.0
1290.0,4219.0
20.0,1290.0
20.0,36.0
36.0,20.0
36.0,11.0
11.0,31.0
11.0,36.0
31.0,11.0
31.0,4779.0
4779.0,3.0
4779.0,31.0
3.0,95.0
3.0,4779.0
95.0,3.0
95.0,26.0
26.0,95.0
26.0,50.0
50.0,30.0
50.0,26.0
30.0,50.0
30.0,5213.0
5213.0,30.0
5213.0,5.0
5.0,5213.0
5.0,4.0
4.0,23.0
4.0,5.0
23.0,4.0
23.0,9.0
9.0,23.0
9.0,17.0
17.0,9.0
17.0,5.0
5.0,17.0
5.0,1.0
1.0,5.0
1.0,5349.0
5349.0,2.0
5349.0,1.0
2.0,5349.0
2.0,1.0
1.0,151.0
1.0,2.0
151.0,855.0
151.0,1.0
855.0,468.0
855.0,151.0
468.0,855.0
468.0,12298.0
12298.0,335.0
12298.0,468.0
335.0,31.0
335.0,12298.0
31.0,17195.0
31.0,335.0
17195.0,2435.0
17195.0,31.0
2435.0,17195.0
2435.0,201.0
201.0,2435.0
201.0,1294.0
1294.0,142.0
1294.0,201.0
142.0,1294.0
142.0,12298.0
12298.0,216.0
12298.0,142.0
216.0,38.0
216.0,12298.0
38.0,216.0
38.0,90.0
90.0,1.0
90.0,38.0
1.0,248.0
1.0,90.0
248.0,5234.0
248.0,1.0
